Frame,Time (Seconds),X,Y,Z,X,Y,Z
11449,31.802778,2.666165,-0.398830,36.203072,1653.046997,5529.057129,824.064270
11450,31.805556,2.666431,-0.398304,36.203365,1653.048218,5529.070312,824.063965
11451,31.808333,2.665102,-0.400194,36.203331,1653.049438,5529.076172,824.088684
11452,31.811111,2.664647,-0.399634,36.203281,1653.035156,5529.099121,824.070679
11453,31.813889,2.664968,-0.399162,36.204826,1653.039185,5529.101074,824.074646
11454,31.816667,2.665791,-0.398174,36.204079,1653.058472,5529.125000,824.068481
11455,31.819444,2.666137,-0.398537,36.204967,1653.065918,5529.150879,824.068237
11456,31.822222,2.665606,-0.398464,36.205193,1653.068848,5529.167969,824.064392
11457,31.825000,2.665401,-0.398298,36.205822,1653.079590,5529.191895,824.071533
11458,31.827778,,,,,,
11459,31.830556,,,,,,
11460,31.833333,2.665935,-0.396396,36.204762,1653.089111,5529.154785,824.087036
11461,31.836111,2.666065,-0.397412,36.203331,1653.074707,5529.135742,824.085815
11462,31.838889,2.666624,-0.397739,36.202084,1653.089844,5529.094727,824.094849
11463,31.841667,2.667243,-0.398657,36.202435,1653.091309,5529.074219,824.103577
11464,31.844444,2.665964,-0.397826,36.202679,1653.092773,5529.059570,824.095642
11465,31.847222,2.665622,-0.398469,36.202591,1653.093872,5529.059570,824.106689
11466,31.850000,2.665660,-0.399126,36.202435,1653.078491,5529.059082,824.084595
11467,31.852778,2.665615,-0.399378,36.203194,1653.082275,5529.062500,824.097717
11468,31.855556,2.665484,-0.399394,36.203079,1653.078857,5529.090820,824.090332
11469,31.858333,2.665694,-0.399900,36.203911,1653.073364,5529.082031,824.093262
11470,31.861111,2.666513,-0.398821,36.203072,1653.078003,5529.075195,824.074585
11471,31.863889,2.666546,-0.398163,36.203968,1653.071167,5529.092285,824.069336
11472,31.866667,2.666609,-0.398023,36.204285,1653.067505,5529.084473,824.074280
11473,31.869444,2.665970,-0.398868,36.203247,1653.080688,5529.103027,824.076965
11474,31.872222,2.666270,-0.399590,36.203033,1653.071655,5529.091309,824.065430
11475,31.875000,2.666344,-0.398321,36.203697,1653.069214,5529.093750,824.062195
11476,31.877778,2.665330,-0.397267,36.204014,1653.063843,5529.088379,824.056702
11477,31.880556,2.665772,-0.398137,36.203438,1653.074951,5529.086426,824.056213
11478,31.883333,2.665229,-0.398463,36.204636,1653.083740,5529.090332,824.070984
11479,31.886111,2.665197,-0.399167,36.203655,1653.070557,5529.101074,824.072754
11480,31.888889,2.665362,-0.399030,36.203190,1653.074585,5529.071777,824.080261
11481,31.891667,2.664615,-0.398549,36.203762,1653.062256,5529.079590,824.072388
11482,31.894444,2.664855,-0.398211,36.203697,1653.061035,5529.069824,824.077271
11483,31.897222,2.665216,-0.398257,36.203102,1653.080688,5529.083984,824.062744
11484,31.900000,2.665678,-0.398434,36.203030,1653.085815,5529.081055,824.068359
11485,31.902778,2.665882,-0.398939,36.203686,1653.094238,5529.101562,824.089294
11486,31.905556,2.665080,-0.398637,36.204029,1653.088379,5529.107422,824.081787
11487,31.908333,2.664774,-0.399110,36.203278,1653.078369,5529.099121,824.074585
11488,31.911111,2.664374,-0.398317,36.202572,1653.074829,5529.107910,824.082397
11489,31.913889,2.664319,-0.398336,36.203239,1653.065186,5529.129883,824.075623
11490,31.916667,2.664741,-0.398717,36.203087,1653.072632,5529.098633,824.079163
11491,31.919444,2.665368,-0.398319,36.203041,1653.074463,5529.091797,824.063232
11492,31.922222,2.664898,-0.397650,36.202797,1653.068604,5529.093262,824.055847
11493,31.925000,2.664131,-0.398485,36.201988,1653.067139,5529.089355,824.067261
11494,31.927778,2.664289,-0.398294,36.202164,1653.074341,5529.061035,824.077759
11495,31.930556,2.664977,-0.397049,36.203217,1653.062866,5529.062500,824.061890
11496,31.933333,2.664876,-0.397377,36.202751,1653.068970,5529.067383,824.062683
11497,31.936111,2.665130,-0.397719,36.202568,1653.074097,5529.071289,824.058044
11498,31.938889,2.664905,-0.398118,36.203979,1653.067505,5529.089844,824.061584
11499,31.941667,2.664311,-0.397981,36.204067,1653.059570,5529.090820,824.059875
11500,31.944444,2.664603,-0.397810,36.203957,1653.057007,5529.083496,824.047668
11501,31.947222,2.665433,-0.398090,36.203709,1653.053223,5529.120605,824.039917
11502,31.950000,2.665450,-0.398289,36.203796,1653.067993,5529.127930,824.044434
11503,31.952778,2.664519,-0.398934,36.204231,1653.061523,5529.139160,824.040771
11504,31.955556,2.664587,-0.399241,36.203671,1653.052856,5529.129395,824.034729
11505,31.958333,2.664826,-0.398032,36.203167,1653.057495,5529.109863,824.038757
11506,31.961111,2.664861,-0.397659,36.204414,1653.040283,5529.121582,824.036560
11507,31.963889,2.664909,-0.398324,36.203587,1653.045532,5529.091797,824.035095
11508,31.966667,2.664396,-0.397999,36.203083,1653.054565,5529.079102,824.029602
11509,31.969444,2.664058,-0.399157,36.202938,1653.056519,5529.090820,824.045715
11510,31.972222,2.663499,-0.398797,36.202934,1653.038086,5529.068359,824.047058
11511,31.975000,,,,,,
11512,31.977778,,,,,,
11513,31.980556,,,,,,
11514,31.983333,,,,,,
11515,31.986111,,,,,,
11516,31.988889,,,,,,
11517,31.991667,,,,,,
11518,31.994444,,,,,,
11519,31.997222,,,,,,
11520,32.000000,,,,,,
11521,32.002778,2.662653,-0.395784,36.203426,1653.029541,5529.138184,824.002075
11522,32.005556,,,,,,
11523,32.008333,,,,,,
11524,32.011111,,,,,,
11525,32.013889,,,,,,
11526,32.016667,2.663633,-0.396685,36.203766,1653.009277,5529.079590,824.001282
11527,32.019444,2.664092,-0.398187,36.202698,1653.027710,5529.084961,824.012756
11528,32.022222,,,,,,
11529,32.025000,,,,,,
11530,32.027778,,,,,,
11531,32.030556,2.664776,-0.399260,36.201557,1653.047852,5529.083008,824.009827
11532,32.033333,,,,,,
11533,32.036111,,,,,,
11534,32.038889,,,,,,
11535,32.041667,,,,,,
11536,32.044444,,,,,,
11537,32.047222,2.665502,-0.398758,36.202396,1653.020264,5529.111816,823.995850
11538,32.050000,2.665291,-0.399673,36.202503,1653.032959,5529.099121,824.013733
11539,32.052778,2.665352,-0.399220,36.202053,1653.028198,5529.073242,824.016479
11540,32.055556,2.664804,-0.399243,36.202873,1653.019043,5529.080078,824.006470
11541,32.058333,2.665217,-0.399490,36.202793,1653.019897,5529.048828,824.019714
11542,32.061111,2.665452,-0.399076,36.202072,1653.027954,5529.059570,824.012756
11543,32.063889,2.665761,-0.399135,36.202358,1653.028687,5529.047363,824.018616
11544,32.066667,,,,,,
11545,32.069444,2.664349,-0.398543,36.202900,1653.041382,5529.064941,824.026123
11546,32.072222,2.665799,-0.397959,36.202782,1653.041382,5529.054199,824.025146
11547,32.075000,2.664997,-0.398431,36.203491,1653.036743,5529.081543,824.020630
11548,32.077778,2.665093,-0.398126,36.202255,1653.046265,5529.061035,824.025879
11549,32.080556,2.665461,-0.397422,36.202324,1653.048218,5529.055176,824.032715
11550,32.083333,,,,,,
11551,32.086111,2.665966,-0.398620,36.201920,1653.065674,5529.058105,824.031799
11552,32.088889,2.665958,-0.398332,36.201923,1653.073853,5529.073730,824.037964
11553,32.091667,2.665020,-0.399392,36.201756,1653.074951,5529.086914,824.032715
11554,32.094444,2.665176,-0.397944,36.202579,1653.064575,5529.083008,824.036743
11555,32.097222,2.665138,-0.398652,36.202393,1653.071655,5529.093750,824.019409
11556,32.100000,2.665324,-0.397448,36.202843,1653.066162,5529.062500,824.027344
11557,32.102778,2.666071,-0.398175,36.202824,1653.073608,5529.074219,824.034607
11558,32.105556,2.665926,-0.397232,36.203693,1653.073242,5529.072754,824.031189
11559,32.108333,2.666378,-0.397498,36.203720,1653.083374,5529.078613,824.029724
11560,32.111111,2.665407,-0.396199,36.204338,1653.070435,5529.058105,824.029968
11561,32.113889,2.665798,-0.397256,36.203835,1653.067383,5529.054199,824.026123
11562,32.116667,2.666310,-0.396785,36.203506,1653.065552,5529.058594,824.020264
11563,32.119444,2.666155,-0.397141,36.203815,1653.077026,5529.068359,824.031250
11564,32.122222,2.665625,-0.396917,36.203682,1653.072510,5529.067871,824.042664
11565,32.125000,2.665362,-0.397987,36.203350,1653.063354,5529.061523,824.050171
11566,32.127778,2.665731,-0.398679,36.201920,1653.077026,5529.053711,824.043823
11567,32.130556,2.666192,-0.398754,36.202267,1653.078979,5529.053711,824.036926
11568,32.133333,2.666632,-0.397856,36.202713,1653.073364,5529.050781,824.035950
11569,32.136111,2.665635,-0.398246,36.203293,1653.069092,5529.071289,824.041382
11570,32.138889,2.666890,-0.398961,36.202286,1653.072754,5529.063965,824.027588
11571,32.141667,2.667475,-0.399664,36.202595,1653.079590,5529.062012,824.036133
11572,32.144444,2.666715,-0.398539,36.203068,1653.064941,5529.071289,824.035400
11573,32.147222,2.666783,-0.399185,36.202927,1653.063965,5529.077148,824.026184
11574,32.150000,2.666175,-0.399912,36.204208,1653.029053,5529.088867,824.022949
11575,32.152778,2.665427,-0.399959,36.203453,1653.044434,5529.084473,824.024231
11576,32.155556,2.666569,-0.399218,36.202812,1653.050415,5529.083496,824.014954
11577,32.158333,2.667022,-0.399222,36.203869,1653.061401,5529.086426,824.021362
11578,32.161111,2.666595,-0.399011,36.205673,1653.044312,5529.094727,824.031494
11579,32.163889,2.665858,-0.399610,36.204258,1653.046387,5529.109863,824.008057
11580,32.166667,2.666029,-0.399727,36.204567,1653.035645,5529.124023,824.005493
11581,32.169444,2.666026,-0.400019,36.204838,1653.034912,5529.132812,824.014038
11582,32.172222,2.665903,-0.399531,36.204277,1653.032959,5529.113770,824.014526
11583,32.175000,2.665808,-0.399257,36.204769,1653.032471,5529.132324,824.010498
11584,32.177778,2.665635,-0.398792,36.204739,1653.043701,5529.128906,824.016174
11585,32.180556,2.665720,-0.399282,36.204624,1653.035156,5529.148926,824.017944
11586,32.183333,2.665498,-0.398474,36.205540,1653.025269,5529.125000,824.009521
11587,32.186111,2.665354,-0.398602,36.204281,1653.029053,5529.108887,824.017761
11588,32.188889,2.665174,-0.397894,36.204517,1653.033447,5529.109863,824.017456
11589,32.191667,2.664685,-0.398439,36.204670,1653.035645,5529.115234,824.009033
11590,32.194444,2.664739,-0.398392,36.204594,1653.018921,5529.118652,823.999207
11591,32.197222,2.665517,-0.398381,36.203697,1653.026611,5529.111816,824.005005
11592,32.200000,2.665354,-0.398791,36.204380,1653.010742,5529.108887,824.006836
11593,32.202778,2.664944,-0.398825,36.204346,1653.018066,5529.081055,824.003052
11594,32.205556,2.664732,-0.397385,36.204544,1653.027466,5529.059570,824.015320
11595,32.208333,2.665383,-0.398564,36.204033,1653.036377,5529.065430,824.013184
11596,32.211111,2.665375,-0.398556,36.204372,1653.026245,5529.076172,824.005493
11597,32.213889,2.664865,-0.397764,36.204338,1653.035889,5529.066895,824.021484
11598,32.216667,2.665727,-0.397320,36.204311,1653.035156,5529.078613,824.000427
11599,32.219444,2.665268,-0.397681,36.203114,1653.048950,5529.083008,824.007141
11600,32.222222,2.665136,-0.396661,36.203667,1653.033203,5529.085938,824.003845
11601,32.225000,2.664536,-0.396822,36.203861,1653.032593,5529.096680,824.005798
11602,32.227778,2.665276,-0.397143,36.203857,1653.036987,5529.090820,823.996582
11603,32.230556,2.664855,-0.397596,36.203815,1653.037842,5529.106445,824.001892
11604,32.233333,2.664408,-0.397178,36.203815,1653.034424,5529.107910,824.014648
11605,32.236111,2.664373,-0.398168,36.203896,1653.027100,5529.095703,824.002197
11606,32.238889,2.664290,-0.396587,36.204956,1653.016724,5529.114258,823.993103
11607,32.241667,2.665321,-0.396340,36.204327,1653.028198,5529.120117,823.984680
11608,32.244444,2.664544,-0.397392,36.205090,1653.028564,5529.121582,823.996338
11609,32.247222,2.664313,-0.397650,36.203991,1653.025879,5529.104492,824.004761
11610,32.250000,2.664767,-0.398276,36.203323,1653.023193,5529.095215,824.002319
11611,32.252778,2.664561,-0.398725,36.204071,1653.012939,5529.090332,824.014465
11612,32.255556,,,,,,
11613,32.258333,,,,,,
11614,32.261111,,,,,,
11615,32.263889,2.664607,-0.397179,36.203754,1653.011597,5529.092285,824.005493
11616,32.266667,2.665149,-0.396381,36.203575,1653.011841,5529.110840,824.002136
11617,32.269444,2.664269,-0.398325,36.203743,1653.020508,5529.118164,824.010864
11618,32.272222,2.664050,-0.398648,36.203671,1653.009521,5529.120605,824.012268
11619,32.275000,2.664565,-0.397745,36.203712,1653.011963,5529.121094,823.986145
11620,32.277778,2.663758,-0.397534,36.204494,1653.009766,5529.083984,824.004517
11621,32.280556,2.665004,-0.397746,36.202644,1653.028931,5529.090820,824.006409
11622,32.283333,2.664897,-0.398193,36.204002,1653.017578,5529.069824,824.027344
11623,32.286111,2.663989,-0.398620,36.202347,1653.019043,5529.066406,824.019043
11624,32.288889,2.664815,-0.398860,36.202404,1653.019287,5529.056641,824.027100
11625,32.291667,2.665181,-0.398779,36.202496,1653.031006,5529.053711,824.018372
11626,32.294444,2.664939,-0.398729,36.202950,1653.023804,5529.053223,824.019836
11627,32.297222,2.664196,-0.398310,36.203049,1653.018066,5529.035645,824.012695
11628,32.300000,2.664725,-0.398101,36.202599,1653.021606,5529.067871,824.005798
11629,32.302778,2.665198,-0.396249,36.203773,1653.022583,5529.081543,824.007874
11630,32.305556,2.665142,-0.396378,36.203815,1653.002075,5529.100586,823.993896
11631,32.308333,2.664596,-0.397068,36.204346,1653.003784,5529.126465,823.993408
11632,32.311111,2.664438,-0.396854,36.204475,1653.007935,5529.107910,823.996826
11633,32.313889,2.664954,-0.397239,36.204044,1653.027710,5529.110840,823.991699
11634,32.316667,2.664761,-0.397977,36.203743,1653.016235,5529.125000,823.987122
11635,32.319444,2.665458,-0.397671,36.203945,1653.011719,5529.127930,823.982117
11636,32.322222,2.664871,-0.397352,36.203972,1653.027588,5529.093262,823.992188
11637,32.325000,2.665337,-0.397103,36.204189,1653.018188,5529.074707,823.996765
11638,32.327778,2.665347,-0.396877,36.202908,1653.019531,5529.084473,823.999512
11639,32.330556,2.665641,-0.397516,36.203289,1653.027588,5529.063477,823.999084
11640,32.333333,2.665832,-0.396951,36.203915,1653.045532,5529.052246,824.001465
11641,32.336111,2.665271,-0.397031,36.204300,1653.041870,5529.056641,824.007202
11642,32.338889,2.664263,-0.397332,36.203735,1653.021606,5529.072266,824.009033
11643,32.341667,2.664831,-0.397608,36.203556,1653.029541,5529.058594,824.006592
11644,32.344444,2.664627,-0.396588,36.203617,1653.032471,5529.067871,824.004211
11645,32.347222,2.664711,-0.397385,36.203979,1653.041504,5529.067383,824.016968
11646,32.350000,2.664692,-0.397506,36.204182,1653.036011,5529.089844,824.011963
11647,32.352778,2.665648,-0.398371,36.203342,1653.049561,5529.097168,824.019531
11648,32.355556,2.665707,-0.398932,36.202705,1653.068604,5529.081055,824.012634
11649,32.358333,2.664524,-0.397881,36.203651,1653.048828,5529.074707,824.021179
11650,32.361111,2.665663,-0.397605,36.203217,1653.065308,5529.062988,824.032898
11651,32.363889,2.665781,-0.399079,36.202808,1653.057129,5529.056641,824.034546
11652,32.366667,2.665256,-0.398072,36.203266,1653.051270,5529.046875,824.040894
11653,32.369444,2.664525,-0.399474,36.203266,1653.041748,5529.062988,824.041870
11654,32.372222,2.664734,-0.399684,36.202789,1653.058350,5529.030762,824.050171
11655,32.375000,2.664336,-0.399460,36.202888,1653.066040,5529.043457,824.049561
11656,32.377778,2.665134,-0.398959,36.202057,1653.071167,5529.040527,824.046509
11657,32.380556,2.664796,-0.398387,36.202427,1653.083862,5529.052734,824.040588
11658,32.383333,2.665351,-0.398240,36.202511,1653.076904,5529.041504,824.042358
11659,32.386111,2.664849,-0.398722,36.203556,1653.073608,5529.064941,824.044861
11660,32.388889,2.664172,-0.398885,36.203526,1653.066040,5529.071289,824.037842
11661,32.391667,2.665687,-0.398946,36.203259,1653.070312,5529.081055,824.043335
11662,32.394444,2.665440,-0.398238,36.203869,1653.076294,5529.104980,824.040039
11663,32.397222,2.665089,-0.398549,36.203457,1653.081055,5529.105469,824.038757
11664,32.400000,2.665340,-0.397825,36.204468,1653.077759,5529.113770,824.033142
11665,32.402778,2.665477,-0.397624,36.204330,1653.086182,5529.098633,824.040894
11666,32.405556,2.665619,-0.398018,36.204102,1653.089478,5529.097168,824.037476
11667,32.408333,2.666279,-0.398001,36.204922,1653.097412,5529.094727,824.043884
11668,32.411111,2.666037,-0.399016,36.204796,1653.093994,5529.071289,824.047913
11669,32.413889,2.665262,-0.398548,36.204620,1653.081665,5529.075684,824.042297
11670,32.416667,2.666060,-0.398532,36.203159,1653.089600,5529.067871,824.046021
11671,32.419444,2.666330,-0.398462,36.203003,1653.109253,5529.065918,824.058472
11672,32.422222,2.666150,-0.398182,36.203419,1653.100952,5529.078125,824.048584
11673,32.425000,2.666275,-0.398735,36.203266,1653.103271,5529.073242,824.053650
11674,32.427778,,,,,,
11675,32.430556,,,,,,
11676,32.433333,2.665682,-0.398828,36.204079,1653.111450,5529.103516,824.053101
11677,32.436111,2.666526,-0.399141,36.203217,1653.125610,5529.105469,824.062378
11678,32.438889,2.667561,-0.398529,36.204094,1653.121094,5529.118652,824.057556
11679,32.441667,2.666528,-0.397517,36.205219,1653.106567,5529.136230,824.048523
11680,32.444444,2.665895,-0.399046,36.205559,1653.106812,5529.127930,824.060425
11681,32.447222,2.665931,-0.397934,36.204891,1653.107300,5529.121094,824.069397
11682,32.450000,2.665150,-0.397947,36.204506,1653.104248,5529.098145,824.072754
11683,32.452778,2.665402,-0.398619,36.204781,1653.090698,5529.100098,824.071533
11684,32.455556,,,,,,
11685,32.458333,,,,,,
11686,32.461111,2.665841,-0.398237,36.204834,1653.105469,5529.091797,824.074280
11687,32.463889,2.665767,-0.397268,36.204865,1653.108765,5529.076660,824.078369
11688,32.466667,2.665547,-0.398806,36.205173,1653.103149,5529.090332,824.091614
11689,32.469444,2.665124,-0.399957,36.204636,1653.087158,5529.097656,824.080078
